"","X_type","url","date","rawContent","renderedContent","id","replyCount","retweetCount","likeCount","quoteCount","conversationId","lang","source_url","nofollow","source_device","sourceLabel","retweetedTweet","inReplyToTweetId","longitude","latitude","hashtags","cashtags","viewCount","vibe"
"43","snscrape.modules.twitter.Tweet","https://twitter.com/remakeourworld/status/1621540048750485507","2023-02-03 16:04:09+00:00","Fast fashion brands are great at co-opting sustainability terms to seem more ""green"".. the more you know the real definitions behind these terms, the more obvious greenwashing is. ​​​​​​​​​So we're sharing some need-to-know sustainability lingo. Today's word/phrase: Base Year 💡 https://t.co/5aal3spAbG","Fast fashion brands are great at co-opting sustainability terms to seem more ""green"".. the more you know the real definitions behind these terms, the more obvious greenwashing is. ​​​​​​​​​So we're sharing some need-to-know sustainability lingo. Today's word/phrase: Base Year 💡 https://t.co/5aal3spAbG",1621540048750485760,0,0,7,0,1621540048750485760,"en","https://www.hootsuite.com","nofollow","Hootsuite Inc.","Hootsuite Inc.",NA,NA,NA,NA,NA,NA,235,NA
"44","snscrape.modules.twitter.Tweet","https://twitter.com/Fashionista_com/status/1621539813013725185","2023-02-03 16:03:12+00:00","Great Outfits in Fashion History: Devon Aoki at the '2 Fast 2 Furious' Premiere https://t.co/IPOrDRw7Iy","Great Outfits in Fashion History: Devon Aoki at the '2 Fast 2 Furious' Premiere trib.al/u6PD05j",1621539813013725184,0,2,7,0,1621539813013725184,"en","http://www.socialflow.com","nofollow","SocialFlow","SocialFlow",NA,NA,NA,NA,NA,NA,1900,NA
"45","snscrape.modules.twitter.Tweet","https://twitter.com/ShabanaShan/status/1621539677772869632","2023-02-03 16:02:40+00:00","Great Outfits in Fashion History: Devon Aoki at the '2 Fast 2 Furious' Premiere https://t.co/Gp40yeSEHX","Great Outfits in Fashion History: Devon Aoki at the '2 Fast 2 Furious' Premiere dlvr.it/ShtyDv",1621539677772869632,0,0,0,0,1621539677772869632,"en","https://dlvrit.com/","nofollow","dlvr.it","dlvr.it",NA,NA,NA,NA,NA,NA,3,NA
"46","snscrape.modules.twitter.Tweet","https://twitter.com/juststyle/status/1621539372024700928","2023-02-03 16:01:27+00:00","Fast fashion is so last season, Cem Altan, president of IAF explains, adding Turkey is proving increasingly attractive as buyers look to higher quality products in smaller quantities with shorter lead times.
https://t.co/msxC0eIYLC

@IAFnet 

#slowfashion
#JustStyleDecoded","Fast fashion is so last season, Cem Altan, president of IAF explains, adding Turkey is proving increasingly attractive as buyers look to higher quality products in smaller quantities with shorter lead times.
buff.ly/3HGrhCH

@IAFnet 

#slowfashion
#JustStyleDecoded",1621539372024700928,0,0,0,0,1621539372024700928,"en","https://buffer.com","nofollow","Buffer","Buffer",NA,NA,NA,NA,"['slowfashion', 'JustStyleDecoded']",NA,20,NA
"47","snscrape.modules.twitter.Tweet","https://twitter.com/marang_faith/status/1621537589269331969","2023-02-03 15:54:22+00:00","Its okay,they are used to low quality,fast fashion,made from low quality dyes that reek and are toxic not only to inhale but to the environment too,sorry astro doesnt stand for that nonsense okay😆😆","Its okay,they are used to low quality,fast fashion,made from low quality dyes that reek and are toxic not only to inhale but to the environment too,sorry astro doesnt stand for that nonsense okay😆😆",1621537589269331968,0,3,4,2,1621537589269331968,"en","http://twitter.com/download/android","nofollow","Android","Twitter for Android",NA,NA,NA,NA,NA,NA,312,NA
"48","snscrape.modules.twitter.Tweet","https://twitter.com/bulletin_ex/status/1621537111575781376","2023-02-03 15:52:28+00:00","ThredUP continues its anti-Fast Fashion offensive with the V-Day campaign and adds Francescas to the resale list - https://t.co/iGoubmae5i

ThredUP    partners with TikToker Rose Nava to launch the Dump Fast Fashion Shop, an online second-hand storefront to help cons... https://t.co/8WJAoChpyV","ThredUP continues its anti-Fast Fashion offensive with the V-Day campaign and adds Francescas to the resale list - exbulletin.com/fashion/203395…

ThredUP    partners with TikToker Rose Nava to launch the Dump Fast Fashion Shop, an online second-hand storefront to help cons... https://t.co/8WJAoChpyV",1621537111575781120,0,0,0,0,1621537111575781120,"en","https://tittlepress.com/","nofollow","TestApp_93393839","TestApp_93393839",NA,NA,NA,NA,NA,NA,6,NA
"49","snscrape.modules.twitter.Tweet","https://twitter.com/chrisarmes/status/1621530639601176576","2023-02-03 15:26:45+00:00","What ever happened to the brand Missguided?!

#GameStake #missguided #fastfashion #riseandfall https://t.co/I9lMST97OC","What ever happened to the brand Missguided?!

#GameStake #missguided #fastfashion #riseandfall https://t.co/I9lMST97OC",1621530639601176320,0,0,0,0,1621530639601176320,"en","https://ifttt.com","nofollow","IFTTT","IFTTT",NA,NA,NA,NA,"['GameStake', 'missguided', 'fastfashion', 'riseandfall']",NA,19,NA
"50","snscrape.modules.twitter.Tweet","https://twitter.com/StephenAlxP/status/1621528574741352448","2023-02-03 15:18:33+00:00","Now that Netflix has decided it doesn’t even want to be convenient can we all just agree that it was the prominent streaming service simply because of that. It’s the fast fashion brand of streaming. The Primark of home media distribution.","Now that Netflix has decided it doesn’t even want to be convenient can we all just agree that it was the prominent streaming service simply because of that. It’s the fast fashion brand of streaming. The Primark of home media distribution.",1621528574741352448,1,0,0,0,1621528574741352448,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,38,NA
"51","snscrape.modules.twitter.Tweet","https://twitter.com/GameStake_/status/1621528440506814466","2023-02-03 15:18:01+00:00","What ever happened to the brand Missguided?!

#GameStake #missguided #fastfashion #riseandfall https://t.co/nlwJ8fYIu8","What ever happened to the brand Missguided?!

#GameStake #missguided #fastfashion #riseandfall https://t.co/nlwJ8fYIu8",1621528440506814464,0,0,1,0,1621528440506814464,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,"['GameStake', 'missguided', 'fastfashion', 'riseandfall']",NA,45,NA
"52","snscrape.modules.twitter.Tweet","https://twitter.com/huenniemon/status/1621528171035217920","2023-02-03 15:16:57+00:00","their outfits look so fast fashion core idk","their outfits look so fast fashion core idk",1621528171035217920,0,0,0,0,1621528171035217920,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,67,NA
"53","snscrape.modules.twitter.Tweet","https://twitter.com/fashionintern/status/1621527954944839680","2023-02-03 15:16:05+00:00","Great Outfits in Fashion History: Devon Aoki at the '2 Fast 2 Furious' Premiere https://t.co/9QcqI6vP8N https://t.co/aTRil5wGPl","Great Outfits in Fashion History: Devon Aoki at the '2 Fast 2 Furious' Premiere dlvr.it/ShtrKb https://t.co/aTRil5wGPl",1621527954944839680,0,0,0,0,1621527954944839680,"en","https://dlvrit.com/","nofollow","dlvr.it","dlvr.it",NA,NA,NA,NA,NA,NA,40,NA
"54","snscrape.modules.twitter.Tweet","https://twitter.com/Kiwes/status/1621527954642866179","2023-02-03 15:16:05+00:00","Great Outfits in Fashion History: Devon Aoki at the '2 Fast 2 Furious' Premiere https://t.co/NXRgkNXicU https://t.co/ywE0Wm9rYr","Great Outfits in Fashion History: Devon Aoki at the '2 Fast 2 Furious' Premiere dlvr.it/ShtrL5 https://t.co/ywE0Wm9rYr",1621527954642865920,0,0,0,0,1621527954642865920,"en","https://dlvrit.com/","nofollow","dlvr.it","dlvr.it",NA,NA,NA,NA,NA,NA,3,NA
"55","snscrape.modules.twitter.Tweet","https://twitter.com/vizit2020/status/1621526192447967237","2023-02-03 15:09:05+00:00","✅71% off
Fast Fashions Women's Chain Stitch Semi-Stitched Net Lehenga Choli @ ₹925 only💥

https://t.co/4bLeOrKulZ
#amazon #deals","✅71% off
Fast Fashions Women's Chain Stitch Semi-Stitched Net Lehenga Choli @ ₹925 only💥

amzn.to/3X1wqdW
#amazon #deals",1621526192447967232,0,0,0,0,1621526192447967232,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,"['amazon', 'deals']",NA,1,NA
"56","snscrape.modules.twitter.Tweet","https://twitter.com/StylesBlitz/status/1621525691832336384","2023-02-03 15:07:06+00:00","🤯 You won’t believe this! Chiffon Short Sleeve Casual Blouse selling at $14.98 🤯
⏩ https://t.co/Rk705davaX
🚀 Selling out fast so be quick! 🚀
#tops #fashion https://t.co/ZRA2t0nKNi","🤯 You won’t believe this! Chiffon Short Sleeve Casual Blouse selling at $14.98 🤯
⏩ shortlink.store/TKTnkPLhG
🚀 Selling out fast so be quick! 🚀
#tops #fashion https://t.co/ZRA2t0nKNi",1621525691832336384,0,0,0,0,1621525691832336384,"en","https://www.mykapusta.com/post-studio","nofollow","Post Studio","Post Studio",NA,NA,NA,NA,"['tops', 'fashion']",NA,1,NA
"57","snscrape.modules.twitter.Tweet","https://twitter.com/Worthwheelscom/status/1621524610574581762","2023-02-03 15:02:48+00:00","Check out Fairlady 240Z Premium Unisex Crewneck Sweatshirt
Premium Quality 🌟 Fast Shipping 📦
Order now: https://t.co/ESPcOn6LLo 

#streetwear #fashion https://t.co/MJbCjHwY9R","Check out Fairlady 240Z Premium Unisex Crewneck Sweatshirt
Premium Quality 🌟 Fast Shipping 📦
Order now: worthwheels.com/products/fairl… 

#streetwear #fashion https://t.co/MJbCjHwY9R",1621524610574581760,0,0,0,0,1621524610574581760,"en","https://publish-api.socialhead.io","nofollow","Socialhead","Socialhead",NA,NA,NA,NA,"['streetwear', 'fashion']",NA,2,NA
"58","snscrape.modules.twitter.Tweet","https://twitter.com/bel_jacobs/status/1621523930594033700","2023-02-03 15:00:06+00:00","My teenage daughter and her friends seem to be participating in 'fast beauty' (as in 'fast fashion') where they're buying more and more #skincare, always looking for the magic one. 

Sound familiar? Or just us? 🤔","My teenage daughter and her friends seem to be participating in 'fast beauty' (as in 'fast fashion') where they're buying more and more #skincare, always looking for the magic one. 

Sound familiar? Or just us? 🤔",1621523930594033664,0,0,0,0,1621523930594033664,"en","https://mobile.twitter.com","nofollow","Twitter Web App","Twitter Web App",NA,NA,NA,NA,"['skincare']",NA,159,NA
"59","snscrape.modules.twitter.Tweet","https://twitter.com/KSIBS_/status/1621520796899500040","2023-02-03 14:47:39+00:00","Her wanting to do this for herself doesn’t bother me, but the fact that this woman models so many fast fashion clothing looks when 0.0001% of consumers have this body type is wild.","Her wanting to do this for herself doesn’t bother me, but the fact that this woman models so many fast fashion clothing looks when 0.0001% of consumers have this body type is wild.",1621520796899500032,0,0,0,0,1621520796899500032,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,163,NA
"60","snscrape.modules.twitter.Tweet","https://twitter.com/sunlitrooom/status/1621519499622256646","2023-02-03 14:42:29+00:00","I want to be high femme/fairy vibes but Im plus size and damn its so hard to find clothes when I refuse to use fast fashion.","I want to be high femme/fairy vibes but Im plus size and damn its so hard to find clothes when I refuse to use fast fashion.",1621519499622256640,0,0,0,0,1621519499622256640,"en","http://twitter.com/download/android","nofollow","Android","Twitter for Android",NA,NA,NA,NA,NA,NA,7,NA
"61","snscrape.modules.twitter.Tweet","https://twitter.com/evadentz/status/1621515790959915010","2023-02-03 14:27:45+00:00","FAST FASHION IS BAD (i say with tears in my eyes bc i just saw so many cute pairs of jeans on aliexpress and none of them went above a size 30)","FAST FASHION IS BAD (i say with tears in my eyes bc i just saw so many cute pairs of jeans on aliexpress and none of them went above a size 30)",1621515790959915008,0,0,50,0,1621515790959915008,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,5625,NA
"62","snscrape.modules.twitter.Tweet","https://twitter.com/dannie/status/1621515683401207815","2023-02-03 14:27:19+00:00","Fast fashion - The shady world of cheap clothing | DW Documentary https://t.co/UPR0k6hNxC via @YouTube","Fast fashion - The shady world of cheap clothing | DW Documentary youtu.be/YhPPP_w3kNo via @YouTube",1621515683401207808,0,0,0,0,1621515683401207808,"en","http://twitter.com/#!/download/ipad","nofollow","iPad",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","snscrape.modules.twitter.Tweet","https://twitter.com/justadumbwitch/status/1621512470933409793","2023-02-03 14:14:33+00:00","Please, for the love of people and the ONLY planet we have, GIVE UP YOUR FAST FASHION ADDICTION and stop turning the Global South's lands into the Global North's own private dumping ground... 

https://t.co/11CVT0q5NU","Please, for the love of people and the ONLY planet we have, GIVE UP YOUR FAST FASHION ADDICTION and stop turning the Global South's lands into the Global North's own private dumping ground... 

abc.net.au/news/2021-08-1…",1621512470933409536,0,0,0,0,1621512470933409536,"en","https://mobile.twitter.com","nofollow","Twitter Web App","Twitter Web App",NA,NA,NA,NA,NA,NA,5,NA
"64","snscrape.modules.twitter.Tweet","https://twitter.com/fallstores/status/1621510296346198019","2023-02-03 14:05:55+00:00","🤯 You won’t believe this! Red Sea Mermaid T-shirt selling at $36.95 🤯
by fallstores ⏩ https://t.co/8nvJcDtycG
🚀 Selling out fast so be quick! 🚀

#fashion
#women
#men
#beauty
#model
#design
#art
#Valentine 
#fallstores https://t.co/jpJFVAiGsA","🤯 You won’t believe this! Red Sea Mermaid T-shirt selling at $36.95 🤯
by fallstores ⏩ shortlink.store/cQi5OKFv1
🚀 Selling out fast so be quick! 🚀

#fashion
#women
#men
#beauty
#model
#design
#art
#Valentine 
#fallstores https://t.co/jpJFVAiGsA",1621510296346198016,1,0,2,0,1621510296346198016,"en","https://www.mykapusta.com/post-studio","nofollow","Post Studio","Post Studio",NA,NA,NA,NA,"['fashion', 'women', 'men', 'beauty', 'model', 'design', 'art', 'Valentine', 'fallstores']",NA,105,NA
"65","snscrape.modules.twitter.Tweet","https://twitter.com/lanxiaotuzi/status/1621509627765755906","2023-02-03 14:03:16+00:00","New gg?? Aespa still feels new. They’re treating music and artists like fast fashion at this point 😐","New gg?? Aespa still feels new. They’re treating music and artists like fast fashion at this point 😐",1621509627765756160,0,0,1,0,1621509627765756160,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,83,NA
"66","snscrape.modules.twitter.Tweet","https://twitter.com/Loud_MouthUK/status/1621509096334831618","2023-02-03 14:01:09+00:00","What are the benefits to consumer?

#fastfashion #sustainablefashion #greenmarketing #slowfashion #innovativefashion https://t.co/PU7EbVDSn1","What are the benefits to consumer?

#fastfashion #sustainablefashion #greenmarketing #slowfashion #innovativefashion https://t.co/PU7EbVDSn1",1621509096334831616,0,0,0,0,1621509096334831616,"en","https://www.canva.com","nofollow","Canva","Canva",NA,NA,NA,NA,"['fastfashion', 'sustainablefashion', 'greenmarketing', 'slowfashion', 'innovativefashion']",NA,2,NA
"67","snscrape.modules.twitter.Tweet","https://twitter.com/Maryemame/status/1621507706166329344","2023-02-03 13:55:37+00:00","Forget fast fashion. This challenge encourages upcycling and mending old clothes to create new trends - https://t.co/z58x7rYnl3 https://t.co/N8PAuWdDao","Forget fast fashion. This challenge encourages upcycling and mending old clothes to create new trends - CBC.ca ift.tt/nTfGRbt",1621507706166329344,0,0,0,0,1621507706166329344,"en","https://ifttt.com","nofollow","IFTTT","IFTTT",NA,NA,NA,NA,NA,NA,4,NA
"68","snscrape.modules.twitter.Tweet","https://twitter.com/hayestalisman/status/1621504981256867840","2023-02-03 13:44:48+00:00","New opinion story: how fast fashion harms us all, and what you can do about it. https://t.co/bePHKVlMBG","New opinion story: how fast fashion harms us all, and what you can do about it. hayestalisman.com/9673/views/swe…",1621504981256867840,0,0,0,0,1621504981256867840,"en","https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels","nofollow","Hayes Talisman",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","snscrape.modules.twitter.Tweet","https://twitter.com/StyleURCurves/status/1621495106367881217","2023-02-03 13:05:33+00:00","🤯 You won’t believe this! Plus Size Distressed Bermuda Shorts selling at $25.00 🤯
⏩ https://t.co/3rI1hGndNg
🚀 Selling out fast so be quick! 🚀
#plussize #fashion #curves #curvy #style #inspo https://t.co/PHs6ZUASDA","🤯 You won’t believe this! Plus Size Distressed Bermuda Shorts selling at $25.00 🤯
⏩ shortlink.store/kEw0Ma8-TG
🚀 Selling out fast so be quick! 🚀
#plussize #fashion #curves #curvy #style #inspo https://t.co/PHs6ZUASDA",1621495106367881216,0,0,0,0,1621495106367881216,"en","https://www.mykapusta.com/post-studio","nofollow","Post Studio","Post Studio",NA,NA,NA,NA,"['plussize', 'fashion', 'curves', 'curvy', 'style', 'inspo']",NA,42,NA
"70","snscrape.modules.twitter.Tweet","https://twitter.com/heroinjudas/status/1621491778544357379","2023-02-03 12:52:20+00:00","bangladeshi at the scene of the crime is so embarrassing bc have u seen what many fast fashion companies do to bangladeshi women especially????","bangladeshi at the scene of the crime is so embarrassing bc have u seen what many fast fashion companies do to bangladeshi women especially????",1621491778544357120,1,0,3,0,1621491778544357120,"en","http://twitter.com/download/android","nofollow","Android","Twitter for Android",NA,NA,NA,NA,NA,NA,167,NA
"71","snscrape.modules.twitter.Tweet","https://twitter.com/Busamfabrics/status/1621490540771528704","2023-02-03 12:47:25+00:00","What you wear is how you present yourself to the world.

Your fashion can only get better with Busam Collections.

From trendy and quality fabrics suited for all your events and occasion, we also provide;

•Fast and reliable nationwide delivery service https://t.co/5KpN5jfInj","What you wear is how you present yourself to the world.

Your fashion can only get better with Busam Collections.

From trendy and quality fabrics suited for all your events and occasion, we also provide;

•Fast and reliable nationwide delivery service https://t.co/5KpN5jfInj",1621490540771528960,1,0,0,0,1621490540771528960,"en","http://twitter.com/download/android","nofollow","Android","Twitter for Android",NA,NA,NA,NA,NA,NA,2,NA
"72","snscrape.modules.twitter.Tweet","https://twitter.com/lildrama154/status/1621489909662900224","2023-02-03 12:44:54+00:00","Yes fast fashion has a heavy impact on the planet, clothes produced under fast fashion are lower quality and with a short lifespan,which encourages consumers to throw them away after only some months
they use polyester and This synthetic material is a problem for the environment","Yes fast fashion has a heavy impact on the planet, clothes produced under fast fashion are lower quality and with a short lifespan,which encourages consumers to throw them away after only some months
they use polyester and This synthetic material is a problem for the environment",1621489909662900224,1,0,1,0,1621489909662900224,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,"-74.4798235","18.0214258",NA,NA,179,NA
